question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
2-HOP_EDUCATED_AT_COUNTRY_161,Cahit Sıtkı Tarancı'ın mezun olduğu üniversitenin ülkesi neresidir?,Cahit Sıtkı Tarancı -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_162,candan ercetin'ın mezun olduğu üniversitenin ülkesi neresidir?,candan ercetin -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_163,abdi i̇pekçi'ın mezun olduğu üniversitenin ülkesi neresidir?,abdi i̇pekçi -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_164,i̇smail erez'ın mezun olduğu üniversitenin ülkesi neresidir?,i̇smail erez -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_165,lütfi akad'ın mezun olduğu üniversitenin ülkesi neresidir?,lütfi akad -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_166,mehmet ali birand'ın mezun olduğu üniversitenin ülkesi neresidir?,mehmet ali birand -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_167,Metin Toker'ın mezun olduğu üniversitenin ülkesi neresidir?,Metin Toker -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_168,İlhan Usmanbaş'ın mezun olduğu üniversitenin ülkesi neresidir?,İlhan Usmanbaş -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_169,rıza tevfik'ın mezun olduğu üniversitenin ülkesi neresidir?,rıza tevfik -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_170,Ulvi Cemal Erkin'ın mezun olduğu üniversitenin ülkesi neresidir?,Ulvi Cemal Erkin -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_171,Suekrue Kaya'ın mezun olduğu üniversitenin ülkesi neresidir?,Suekrue Kaya -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_172,Yusuf Hikmet Bayur'ın mezun olduğu üniversitenin ülkesi neresidir?,Yusuf Hikmet Bayur -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_173,Kamuran Gurun'ın mezun olduğu üniversitenin ülkesi neresidir?,Kamuran Gurun -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_174,mümtaz soysal'ın mezun olduğu üniversitenin ülkesi neresidir?,mümtaz soysal -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_175,Baris Manco'ın mezun olduğu üniversitenin ülkesi neresidir?,Baris Manco -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_176,refik halit karay'ın mezun olduğu üniversitenin ülkesi neresidir?,refik halit karay -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_177,Bekir Sami Kunduk'ın mezun olduğu üniversitenin ülkesi neresidir?,Bekir Sami Kunduk -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_178,Daniş Tunalıgil'ın mezun olduğu üniversitenin ülkesi neresidir?,Daniş Tunalıgil -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_179,ali sami yen'ın mezun olduğu üniversitenin ülkesi neresidir?,ali sami yen -> educated at -> Galatasaray Lyceum -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_180,Galip Balkar'ın mezun olduğu üniversitenin ülkesi neresidir?,Galip Balkar -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_181,Gokhan Budak'ın mezun olduğu üniversitenin ülkesi neresidir?,Gokhan Budak -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_182,gülten akın'ın mezun olduğu üniversitenin ülkesi neresidir?,gülten akın -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_183,Hayri Kozakçıoğlu'ın mezun olduğu üniversitenin ülkesi neresidir?,Hayri Kozakçıoğlu -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_184,Çetin Özaçıkgöz'ın mezun olduğu üniversitenin ülkesi neresidir?,Çetin Özaçıkgöz -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_185,salih fırat'ın mezun olduğu üniversitenin ülkesi neresidir?,salih fırat -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_186,kadir koçdemir'ın mezun olduğu üniversitenin ülkesi neresidir?,kadir koçdemir -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_187,hidayet tuksal'ın mezun olduğu üniversitenin ülkesi neresidir?,hidayet tuksal -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_188,kenan tanrıkulu'ın mezun olduğu üniversitenin ülkesi neresidir?,kenan tanrıkulu -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_189,Hilmi İşgüzar'ın mezun olduğu üniversitenin ülkesi neresidir?,Hilmi İşgüzar -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_190,sönmez köksal'ın mezun olduğu üniversitenin ülkesi neresidir?,sönmez köksal -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_191,feridun hadi sinirlioğlu'ın mezun olduğu üniversitenin ülkesi neresidir?,feridun hadi sinirlioğlu -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_192,ahmet haluk koç'ın mezun olduğu üniversitenin ülkesi neresidir?,ahmet haluk koç -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_193,emrullah i̇şler'ın mezun olduğu üniversitenin ülkesi neresidir?,emrullah i̇şler -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_194,Necdet Uğur'ın mezun olduğu üniversitenin ülkesi neresidir?,Necdet Uğur -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_195,naci bostanci'ın mezun olduğu üniversitenin ülkesi neresidir?,naci bostanci -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_196,Hayrettin Erkmen'ın mezun olduğu üniversitenin ülkesi neresidir?,Hayrettin Erkmen -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_197,Ece Temelkuran'ın mezun olduğu üniversitenin ülkesi neresidir?,Ece Temelkuran -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_198,sabahattin çakmakoğlu'ın mezun olduğu üniversitenin ülkesi neresidir?,sabahattin çakmakoğlu -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_199,mehdi eker'ın mezun olduğu üniversitenin ülkesi neresidir?,mehdi eker -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_EDUCATED_AT_COUNTRY_200,bülent i̇plikçioğlu'ın mezun olduğu üniversitenin ülkesi neresidir?,bülent i̇plikçioğlu -> educated at -> ankara üniversitesi -> country -> turkiye,turkiye,2-hop,academia,educated_at_country
2-HOP_RECORD_LABEL_COUNTRY_001,teemeah/ozan colakoglu'ın bağlı olduğu plak şirketinin ülkesi neresidir?,teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_002,tarkan tevetoglu'ın bağlı olduğu plak şirketinin ülkesi neresidir?,tarkan tevetoglu -> record label -> teemeah/hitt -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_003,Cemre Kemer'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Cemre Kemer -> record label -> stardium -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_004,berke hatipoğlu'ın bağlı olduğu plak şirketinin ülkesi neresidir?,berke hatipoğlu -> record label -> stardium -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_005,Evrim Demirel'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Evrim Demirel -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_006,necdet yaşar'ın bağlı olduğu plak şirketinin ülkesi neresidir?,necdet yaşar -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_007,Sadettin Heper'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Sadettin Heper -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_008,Yansimalar'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Yansimalar -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_009,Grup Yorum'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Grup Yorum -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_010,neşet ertaş'ın bağlı olduğu plak şirketinin ülkesi neresidir?,neşet ertaş -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_011,Zeki Muren'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Zeki Muren -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_012,hassan saltik'ın bağlı olduğu plak şirketinin ülkesi neresidir?,hassan saltik -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_013,erkan uğur'ın bağlı olduğu plak şirketinin ülkesi neresidir?,erkan uğur -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_014,aynur dogan'ın bağlı olduğu plak şirketinin ülkesi neresidir?,aynur dogan -> record label -> kalan muzik -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_RECORD_LABEL_COUNTRY_015,Replikas'ın bağlı olduğu plak şirketinin ülkesi neresidir?,Replikas -> record label -> Doublemoon -> country -> turkiye,turkiye,2-hop,music,record_label_country
2-HOP_COACH_BIRTH_001,gençlerbirligi sk'ın teknik direktörünün doğum yeri neresidir?,gençlerbirligi sk -> head coach -> fuat capa -> place of birth -> history of emirdağ,history of emirdağ,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_002,Ümraniyespor'ın teknik direktörünün doğum yeri neresidir?,"Ümraniyespor -> head coach -> erkan sozeri -> place of birth -> Angora, Turkey","Angora, Turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_003,Ofspor'ın teknik direktörünün doğum yeri neresidir?,Ofspor -> head coach -> hasan vezir -> place of birth -> rize province,rize province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_004,Kasımpaşa S.K.'ın teknik direktörünün doğum yeri neresidir?,Kasımpaşa S.K. -> head coach -> Kemal Ozdes -> place of birth -> Manisa Ili Province,Manisa Ili Province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_005,büyükşehir belediye erzurumspor'ın teknik direktörünün doğum yeri neresidir?,büyükşehir belediye erzurumspor -> head coach -> ahmet yıldırım -> place of birth -> titular archbishop of amasea,titular archbishop of amasea,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_006,galatasaray a2'ın teknik direktörünün doğum yeri neresidir?,galatasaray a2 -> head coach -> Orhan Atik -> place of birth -> Poetuerge,Poetuerge,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_007,i̇negölspor'ın teknik direktörünün doğum yeri neresidir?,"i̇negölspor -> head coach -> Erguen Penbe -> place of birth -> zonguldak, turkey","zonguldak, turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_008,belediye vanspor'ın teknik direktörünün doğum yeri neresidir?,"belediye vanspor -> head coach -> tarık daşgün -> place of birth -> Angora, Turkey","Angora, Turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_009,hacettepe sk'ın teknik direktörünün doğum yeri neresidir?,"hacettepe sk -> head coach -> tarık daşgün -> place of birth -> Angora, Turkey","Angora, Turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_010,gümüşhanespor'ın teknik direktörünün doğum yeri neresidir?,"gümüşhanespor -> head coach -> tarık daşgün -> place of birth -> Angora, Turkey","Angora, Turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_011,Bandirmaspor'ın teknik direktörünün doğum yeri neresidir?,Bandirmaspor -> head coach -> feyyaz uçar -> place of birth -> attalea in pamphylia,attalea in pamphylia,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_012,Bandirmaspor'ın teknik direktörünün doğum yeri neresidir?,Bandirmaspor -> head coach -> feyyaz uçar -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_013,sanica boru elâzığspor'ın teknik direktörünün doğum yeri neresidir?,sanica boru elâzığspor -> head coach -> Yılmaz Vural -> place of birth -> adapazar,adapazar,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_014,fenerbahçe s.k. (football)'ın teknik direktörünün doğum yeri neresidir?,fenerbahçe s.k. (football) -> head coach -> aykut kocaman -> place of birth -> sakarya province,sakarya province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_015,Trabzonspor (women)'ın teknik direktörünün doğum yeri neresidir?,Trabzonspor (women) -> head coach -> Zeliha Şimşek -> place of birth -> province of hatay,province of hatay,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_016,Altay Izmir'ın teknik direktörünün doğum yeri neresidir?,"Altay Izmir -> head coach -> Ümit Turmuş -> place of birth -> ismir, turkey","ismir, turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_017,buyuksehir belediye ankaraspor'ın teknik direktörünün doğum yeri neresidir?,buyuksehir belediye ankaraspor -> head coach -> buelent uygun -> place of birth -> sakarya province,sakarya province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_018,Gaziantepspor'ın teknik direktörünün doğum yeri neresidir?,Gaziantepspor -> head coach -> buelent uygun -> place of birth -> sakarya province,sakarya province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_019,Giresunspor'ın teknik direktörünün doğum yeri neresidir?,"Giresunspor -> head coach -> erhan altin -> place of birth -> samsun, turkey","samsun, turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_020,Eskisehirspor'ın teknik direktörünün doğum yeri neresidir?,"Eskisehirspor -> head coach -> Kazım Ersun Yanal -> place of birth -> ismir, turkey","ismir, turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_021,türkiye kadın millî futbol takımı'ın teknik direktörünün doğum yeri neresidir?,türkiye kadın millî futbol takımı -> head coach -> ogun temizkanoglu -> place of birth -> waldbühne hamm-heessen,waldbühne hamm-heessen,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_022,bucaspor'ın teknik direktörünün doğum yeri neresidir?,bucaspor -> head coach -> Suat Kaya -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_023,Gaziantep Büyükşehir Belediyespor Kulübü'ın teknik direktörünün doğum yeri neresidir?,Gaziantep Büyükşehir Belediyespor Kulübü -> head coach -> Suat Kaya -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_024,menemen belediyespor'ın teknik direktörünün doğum yeri neresidir?,menemen belediyespor -> head coach -> Suat Kaya -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_025,Denizlispor'ın teknik direktörünün doğum yeri neresidir?,"Denizlispor -> head coach -> ali tandogan -> place of birth -> salihli, turkey","salihli, turkey",2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_026,Beşiktaş J.K. (basketball)'ın teknik direktörünün doğum yeri neresidir?,Beşiktaş J.K. (basketball) -> head coach -> Ufuk Sarica -> place of birth -> istanbul (turkey),istanbul (turkey),2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_027,Çatalcaspor'ın teknik direktörünün doğum yeri neresidir?,Çatalcaspor -> head coach -> kadir akbulut -> place of birth -> eumeneia,eumeneia,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_028,trabzon karadeniz s.k.'ın teknik direktörünün doğum yeri neresidir?,trabzon karadeniz s.k. -> head coach -> Mustafa Reşit Akçay -> place of birth -> Trabzon Province,Trabzon Province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_029,Konya Idman Yurdu'ın teknik direktörünün doğum yeri neresidir?,Konya Idman Yurdu -> head coach -> Mustafa Reşit Akçay -> place of birth -> Trabzon Province,Trabzon Province,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_030,Goztepe S.K.'ın teknik direktörünün doğum yeri neresidir?,"Goztepe S.K. -> head coach -> Tamer Tuna (footballer, born 1976) -> place of birth -> Hanak",Hanak,2-hop,sports,coach_birth
2-HOP_COACH_BIRTH_031,canakkale dardanelspor'ın teknik direktörünün doğum yeri neresidir?,"canakkale dardanelspor -> head coach -> Tamer Tuna (footballer, born 1976) -> place of birth -> Hanak",Hanak,2-hop,sports,coach_birth
